         5.2x6.0E                 (52x60E.dat)                                 02/27/17                                                                                   
                                                                                                                                                                          
                                                                                                                                                                          
         ====== PERFORMANCE DATA (versus advance ratio and MPH) ======                                                                                                    
                                                                                                                                                                          
         DEFINITIONS:                                                                                                                                                     
         J=V/nD (advance ratio)                                                                                                                                           
         Ct=T/(rho * n**2 * D**4) (thrust coef.)                                                                                                                          
         Cp=P/(rho * n**3 * D**5) (power coef.)                                                                                                                           
         Pe=Ct*J/Cp (efficiency)                                                                                                                                          
         V  (model speed in MPH)                                                                                                                                          
                                                                                                                                                                          
                                                                                                                                                                          
         PROP RPM =       5000                                                                                                                                            
                                                                                                                                                                          
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust                                                                         
         5.7        0.05      0.0771      0.1397      0.0876       0.370       0.972       1.874                                                                          
        11.4        0.10      0.1491      0.1398      0.0907       0.383       1.007       1.876                                                                          
        17.1        0.15      0.2161      0.1400      0.0940       0.397       1.043       1.878                                                                          
        22.9        0.19      0.2782      0.1402      0.0975       0.412       1.083       1.882                                                                          
        28.6        0.24      0.3358      0.1406      0.1012       0.428       1.124       1.886                                                                          
        34.3        0.29      0.3890      0.1409      0.1051       0.444       1.167       1.891                                                                          
        40.0        0.34      0.4381      0.1413      0.1092       0.462       1.212       1.896                                                                          
        45.7        0.39      0.4834      0.1418      0.1134       0.480       1.260       1.902                                                                          
        51.4        0.44      0.5251      0.1423      0.1179       0.498       1.309       1.909                                                                          
        57.1        0.48      0.5636      0.1427      0.1224       0.518       1.360       1.915                                                                          
        62.9        0.53      0.5991      0.1431      0.1270       0.537       1.410       1.920                                                                          
        68.6        0.58      0.6320      0.1433      0.1315       0.556       1.460       1.922                                                                          
        74.3        0.63      0.6625      0.1430      0.1357       0.574       1.507       1.919                                                                          
        80.0        0.68      0.6911      0.1418      0.1389       0.587       1.542       1.902                                                                          
        85.7        0.73      0.7179      0.1389      0.1403       0.593       1.558       1.863                                                                          
        91.4        0.77      0.7426      0.1341      0.1397       0.591       1.551       1.799                                                                          
        97.1        0.82      0.7654      0.1273      0.1367       0.578       1.517       1.707                                                                          
       102.8        0.87      0.7862      0.1181      0.1307       0.553       1.452       1.585                                                                          
       108.6        0.92      0.8040      0.1085      0.1240       0.524       1.376       1.456                                                                          
       114.3        0.97      0.8196      0.0987      0.1164       0.492       1.293       1.324                                                                          
       120.0        1.02      0.8318      0.0885      0.1080       0.457       1.199       1.187                                                                          
       125.7        1.06      0.8404      0.0780      0.0987       0.417       1.096       1.047                                                                          
       131.4        1.11      0.8451      0.0673      0.0886       0.374       0.983       0.903                                                                          
       137.1        1.16      0.8433      0.0565      0.0777       0.329       0.863       0.758                                                                          
       142.8        1.21      0.8323      0.0454      0.0659       0.279       0.732       0.609                                                                          
       148.6        1.26      0.8071      0.0342      0.0532       0.225       0.591       0.458                                                                          
       154.3        1.31      0.7466      0.0229      0.0400       0.169       0.445       0.307                                                                          
       160.0        1.35      0.5957      0.0115      0.0260       0.110       0.289       0.154                                                                          
       165.7        1.40     -0.0250     -0.0002      0.0116       0.049       0.128      -0.003                                                                          
                                                                                                                                                                          
                                                                                                                                                                          
                                                                                                                                                                          
         PROP RPM =      25000                                                                                                                                            
                                                                                                                                                                          
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust                                                                         
       (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf)                                                                         
         0.0        0.00      0.0000      0.1397      0.0834       0.399       1.005       2.034                                                                          
         6.0        0.05      0.0783      0.1398      0.0864       0.413       1.041       2.035                                                                          
        11.9        0.10      0.1512      0.1399      0.0896       0.428       1.079       2.037                                                                          
        17.9        0.15      0.2189      0.1401      0.0930       0.444       1.120       2.040                                                                          
        23.8        0.19      0.2815      0.1404      0.0965       0.461       1.163       2.044                                                                          
        29.8        0.24      0.3394      0.1407      0.1003       0.479       1.209       2.048                                                                          
        35.7        0.29      0.3927      0.1411      0.1043       0.498       1.257       2.054                                                                          
        41.7        0.34      0.4419      0.1415      0.1085       0.518       1.307       2.060                                                                          
        47.7        0.39      0.4871      0.1420      0.1128       0.539       1.360       2.067                                                                          
        53.6        0.44      0.5286      0.1425      0.1174       0.561       1.414       2.074                                                                          
        59.6        0.48      0.5645      0.1428      0.1225       0.585       1.475       2.079                                                                          
        65.5        0.53      0.5961      0.1431      0.1278       0.611       1.540       2.083                                                                          
        71.5        0.58      0.6261      0.1432      0.1328       0.635       1.600       2.084                                                                          
        77.5        0.63      0.6551      0.1430      0.1373       0.656       1.654       2.082                                                                          
        83.4        0.68      0.6838      0.1419      0.1406       0.672       1.693       2.065                                                                          
        89.4        0.73      0.7122      0.1391      0.1418       0.678       1.709       2.025                                                                          
        95.3        0.77      0.7392      0.1345      0.1409       0.673       1.698       1.958                                                                          
       101.3        0.82      0.7643      0.1278      0.1375       0.657       1.657       1.860                                                                          
       107.2        0.87      0.7866      0.1186      0.1314       0.628       1.583       1.727                                                                          
       113.2        0.92      0.8048      0.1090      0.1245       0.595       1.500       1.587                                                                          
       119.2        0.97      0.8205      0.0991      0.1169       0.559       1.408       1.443                                                                          
       125.1        1.02      0.8331      0.0889      0.1084       0.518       1.306       1.294                                                                          
       131.1        1.06      0.8421      0.0783      0.0991       0.473       1.193       1.140                                                                          
       137.0        1.11      0.8473      0.0676      0.0888       0.424       1.070       0.984                                                                          
       143.0        1.16      0.8459      0.0567      0.0778       0.372       0.938       0.825                                                                          
       148.9        1.21      0.8358      0.0456      0.0660       0.315       0.795       0.664                                                                          
       154.9        1.26      0.8131      0.0344      0.0532       0.254       0.641       0.500                                                                          
       160.9        1.31      0.7526      0.0229      0.0398       0.190       0.480       0.334                                                                          
       166.8        1.36      0.5986      0.0114      0.0258       0.123       0.310       0.166                                                                          
       172.8        1.40      0.0006      0.0000      0.0116       0.056       0.140       0.000                                                                          
                                                                                                                                                                          
                                                                                                                                                                          
                                                                                                                                                                          
         PROP RPM =      26000                                                                                                                                            
                                                                                                                                                                          
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust                                                                         
       (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf)                                                                         
         0.0        0.00      0.0000      0.1387      0.0928       0.499       1.210       2.184                                                                          
         6.2        0.05      0.0704      0.1388      0.0954       0.513       1.244       2.185                                                                          
        12.4        0.10      0.1367      0.1389      0.0984       0.529       1.283       2.187                                                                          
        18.6        0.15      0.1986      0.1390      0.1017       0.547       1.326       2.189                                                                          
        24.8        0.19      0.2561      0.1392      0.1053       0.566       1.372       2.192                                                                          
        31.0        0.24      0.3093      0.1394      0.1092       0.587       1.422       2.195                                                                          
        37.2        0.29      0.3587      0.1397      0.1132       0.608       1.475       2.200                                                                          
        43.4        0.34      0.4045      0.1400      0.1174       0.631       1.529       2.205                                                                          
        49.6        0.39      0.4473      0.1404      0.1216       0.654       1.585       2.211                                                                          
        55.8        0.44      0.4876      0.1408      0.1259       0.677       1.641       2.217                                                                          
        62.0        0.48      0.5258      0.1413      0.1302       0.700       1.696       2.225                                                                          
        68.2        0.53      0.5626      0.1418      0.1343       0.722       1.749       2.232                                                                          
        74.4        0.58      0.5984      0.1421      0.1381       0.742       1.799       2.238                                                                          
        80.6        0.63      0.6336      0.1423      0.1414       0.760       1.842       2.240                                                                          
        86.8        0.68      0.6684      0.1416      0.1436       0.772       1.871       2.229                                                                          
        93.0        0.73      0.7025      0.1392      0.1440       0.774       1.876       2.192                                                                          
        99.2        0.77      0.7344      0.1349      0.1424       0.765       1.855       2.124                                                                          
       105.4        0.82      0.7629      0.1283      0.1385       0.745       1.805       2.021                                                                          
       111.6        0.87      0.7869      0.1193      0.1322       0.710       1.722       1.878                                                                          
       117.8        0.92      0.8054      0.1096      0.1252       0.673       1.632       1.725                                                                          
       124.0        0.97      0.8214      0.0996      0.1175       0.632       1.531       1.569                                                                          
       130.2        1.02      0.8343      0.0893      0.1089       0.585       1.419       1.406                                                                          
       136.4        1.07      0.8437      0.0787      0.0994       0.534       1.296       1.240                                                                          
       142.6        1.11      0.8494      0.0679      0.0891       0.479       1.161       1.070                                                                          
       148.8        1.16      0.8487      0.0570      0.0781       0.420       1.017       0.897                                                                          
       155.0        1.21      0.8393      0.0458      0.0661       0.356       0.862       0.722                                                                          
       161.2        1.26      0.8160      0.0345      0.0532       0.286       0.694       0.543                                                                          
       167.4        1.31      0.7583      0.0232      0.0400       0.215       0.522       0.366                                                                          
       173.6        1.36      0.6165      0.0119      0.0262       0.141       0.342       0.188                                                                          
       179.8        1.40     -0.0043      0.0000      0.0115       0.062       0.150      -0.001                                                                          
                                                                                                                                                                          
                                                                                                                                                                          
                                                                                                                                                                          
         PROP RPM =      27000                                                                                                                                            
                                                                                                                                                                          
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust                                                                         
       (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf)                                                                         
         0.0        0.00      0.0000      0.1368      0.1117       0.672       1.569       2.323                                                                          
         6.4        0.05      0.0585      0.1368      0.1133       0.682       1.593       2.323                                                                          
        12.9        0.10      0.1150      0.1369      0.1153       0.694       1.621       2.324                                                                          
        19.3        0.15      0.1694      0.1370      0.1176       0.708       1.653       2.326                                                                          
        25.8        0.19      0.2213      0.1372      0.1201       0.723       1.688       2.329                                                                          
        32.2        0.24      0.2709      0.1374      0.1229       0.740       1.727       2.333                                                                          
        38.7        0.29      0.3184      0.1377      0.1258       0.757       1.767       2.339                                                                          
        45.1        0.34      0.3638      0.1381      0.1288       0.775       1.810       2.345                                                                          
        51.6        0.39      0.4076      0.1386      0.1318       0.794       1.852       2.353                                                                          
        58.0        0.44      0.4498      0.1391      0.1349       0.812       1.896       2.363                                                                          
        64.4        0.48      0.4910      0.1398      0.1380       0.831       1.939       2.373                                                                          
        70.9        0.53      0.5317      0.1404      0.1408       0.848       1.979       2.385                                                                          
        77.3        0.58      0.5722      0.1411      0.1434       0.863       2.015       2.395                                                                          
        83.8        0.63      0.6125      0.1415      0.1456       0.876       2.045       2.403                                                                          
        90.2        0.68      0.6529      0.1413      0.1468       0.884       2.063       2.399                                                                          
        96.7        0.73      0.6926      0.1393      0.1463       0.881       2.056       2.366                                                                          
       103.1        0.78      0.7293      0.1354      0.1439       0.867       2.023       2.299                                                                          
       109.5        0.82      0.7612      0.1290      0.1397       0.841       1.963       2.191                                                                          
       116.0        0.87      0.7869      0.1200      0.1330       0.801       1.869       2.038                                                                          
       122.4        0.92      0.8058      0.1103      0.1260       0.759       1.771       1.872                                                                          
       128.9        0.97      0.8221      0.1002      0.1182       0.711       1.661       1.702                                                                          
       135.3        1.02      0.8354      0.0899      0.1095       0.659       1.539       1.526                                                                          
       141.8        1.07      0.8452      0.0793      0.1000       0.602       1.405       1.346                                                                          
       148.2        1.11      0.8514      0.0684      0.0896       0.539       1.259       1.162                                                                          
       154.7        1.16      0.8514      0.0574      0.0785       0.472       1.102       0.975                                                                          
       161.1        1.21      0.8431      0.0462      0.0664       0.400       0.933       0.785                                                                          
       167.5        1.26      0.8207      0.0348      0.0535       0.322       0.752       0.591                                                                          
       174.0        1.31      0.7627      0.0233      0.0400       0.241       0.561       0.395                                                                          
       180.4        1.36      0.6188      0.0118      0.0258       0.155       0.362       0.200                                                                          
       186.9        1.41      0.0374      0.0003      0.0117       0.070       0.164       0.005                                                                          
                                                                                                                                                                          
                                                                                                                                                                          
                                                                                                                                                                          
         PROP RPM =      28000                                                                                                                                            
                                                                                                                                                                          
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust                                                                         
       (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf)                                                                         
         0.0        0.00      0.0000      0.1349      0.1305       0.876       1.971       2.463                                                                          
         6.7        0.05      0.0498      0.1349      0.1312       0.881       1.983       2.462                                                                          
        13.4        0.10      0.0989      0.1349      0.1323       0.888       1.999       2.463                                                                          
        20.1        0.15      0.1471      0.1350      0.1336       0.897       2.018       2.465                                                                          
        26.8        0.19      0.1941      0.1351      0.1351       0.907       2.041       2.468                                                                          
        33.4        0.24      0.2401      0.1354      0.1367       0.918       2.067       2.472                                                                          
        40.1        0.29      0.2851      0.1357      0.1386       0.930       2.094       2.479                                                                          
        46.8        0.34      0.3293      0.1362      0.1404       0.943       2.122       2.487                                                                          
        53.5        0.39      0.3728      0.1368      0.1423       0.956       2.151       2.497                                                                          
        60.2        0.44      0.4159      0.1374      0.1443       0.969       2.180       2.510                                                                          
        66.9        0.49      0.4591      0.1382      0.1460       0.980       2.207       2.524                                                                          
        73.6        0.53      0.5026      0.1391      0.1477       0.991       2.232       2.540                                                                          
        80.3        0.58      0.5467      0.1400      0.1490       1.001       2.252       2.556                                                                          
        86.9        0.63      0.5914      0.1407      0.1500       1.007       2.267       2.570                                                                          
        93.6        0.68      0.6370      0.1409      0.1502       1.009       2.271       2.574                                                                          
       100.3        0.73      0.6822      0.1395      0.1488       0.999       2.249       2.548                                                                          
       107.0        0.78      0.7240      0.1359      0.1457       0.978       2.201       2.482                                                                          
       113.7        0.82      0.7595      0.1298      0.1409       0.946       2.129       2.369                                                                          
       120.4        0.87      0.7869      0.1208      0.1340       0.900       2.025       2.206                                                                          
       127.1        0.92      0.8061      0.1110      0.1269       0.852       1.917       2.026                                                                          
       133.8        0.97      0.8227      0.1009      0.1189       0.799       1.797       1.842                                                                          
       140.4        1.02      0.8363      0.0905      0.1102       0.740       1.665       1.652                                                                          
       147.1        1.07      0.8466      0.0798      0.1005       0.675       1.520       1.457                                                                          
       153.8        1.12      0.8533      0.0689      0.0901       0.605       1.361       1.258                                                                          
       160.5        1.16      0.8541      0.0579      0.0789       0.529       1.192       1.056                                                                          
       167.2        1.21      0.8464      0.0466      0.0667       0.448       1.008       0.850                                                                          
       173.9        1.26      0.8252      0.0352      0.0539       0.362       0.814       0.644                                                                          
       180.6        1.31      0.7728      0.0241      0.0408       0.274       0.617       0.440                                                                          
       187.3        1.36      0.6292      0.0120      0.0259       0.174       0.392       0.219                                                                          
       193.9        1.41     -0.0021      0.0000      0.0112       0.075       0.169       0.000                                                                          
                                                                                                                                                                          
                                                                                                                                                                          
                                                                                                                                                                          
         PROP RPM =      29000                                                                                                                                            
                                                                                                                                                                          
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust                                                                         
       (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf)                                                                         
         0.0        0.00      0.0000      0.1329      0.1497       1.117       2.426       2.604                                                                          
         6.9        0.05      0.0430      0.1329      0.1495       1.115       2.424       2.603                                                                          
        13.8        0.10      0.0860      0.1329      0.1496       1.116       2.426       2.603                                                                          
        20.7        0.15      0.1288      0.1329      0.1499       1.118       2.430       2.604                                                                          
        27.7        0.19      0.1715      0.1331      0.1504       1.122       2.438       2.607                                                                          
        34.6        0.24      0.2139      0.1334      0.1510       1.126       2.448       2.612                                                                          
        41.5        0.29      0.2562      0.1337      0.1517       1.131       2.459       2.620                                                                          
        48.4        0.34      0.2987      0.1343      0.1524       1.137       2.470       2.630                                                                          
        55.3        0.39      0.3413      0.1349      0.1531       1.142       2.482       2.642                                                                          
        62.2        0.44      0.3845      0.1357      0.1538       1.147       2.493       2.658                                                                          
        69.2        0.48      0.4286      0.1366      0.1544       1.151       2.502       2.676                                                                          
        76.1        0.53      0.4738      0.1377      0.1548       1.155       2.509       2.697                                                                          
        83.0        0.58      0.5206      0.1388      0.1549       1.156       2.512       2.719                                                                          
        89.9        0.63      0.5690      0.1399      0.1547       1.154       2.509       2.740                                                                          
        96.8        0.68      0.6192      0.1406      0.1539       1.148       2.496       2.754                                                                          
       103.7        0.73      0.6695      0.1398      0.1516       1.131       2.458       2.738                                                                          
       110.6        0.77      0.7166      0.1366      0.1477       1.102       2.395       2.676                                                                          
       117.6        0.82      0.7561      0.1308      0.1425       1.063       2.310       2.563                                                                          
       124.5        0.87      0.7857      0.1221      0.1354       1.010       2.195       2.391                                                                          
       131.4        0.92      0.8055      0.1122      0.1282       0.956       2.078       2.198                                                                          
       138.3        0.97      0.8225      0.1021      0.1202       0.897       1.949       1.999                                                                          
       145.2        1.02      0.8366      0.0916      0.1114       0.831       1.806       1.795                                                                          
       152.1        1.07      0.8474      0.0809      0.1017       0.759       1.649       1.585                                                                          
       159.0        1.11      0.8548      0.0700      0.0913       0.681       1.479       1.372                                                                          
       166.0        1.16      0.8566      0.0589      0.0800       0.597       1.296       1.155                                                                          
       172.9        1.21      0.8499      0.0476      0.0677       0.505       1.098       0.931                                                                          
       179.8        1.26      0.8313      0.0362      0.0549       0.409       0.890       0.710                                                                          
       186.7        1.31      0.7805      0.0246      0.0412       0.308       0.669       0.482                                                                          
       193.6        1.36      0.6379      0.0123      0.0261       0.195       0.423       0.241                                                                          
       200.5        1.40      0.0160      0.0001      0.0110       0.082       0.178       0.002                                                                          
                                                                                                                                                                          
                                                                                                                                                                          
                                                                                                                                                                          
         PROP RPM =      30000                                                                                                                                            
                                                                                                                                                                          
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust                                                                         
       (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf)                                                                         
         0.0        0.00      0.0000      0.1310      0.1690       1.396       2.932       2.746                                                                          
         7.2        0.05      0.0378      0.1309      0.1680       1.387       2.914       2.744                                                                          
        14.3        0.10      0.0760      0.1309      0.1671       1.380       2.900       2.743                                                                          
        21.5        0.15      0.1145      0.1309      0.1664       1.374       2.887       2.744                                                                          
        28.7        0.19      0.1533      0.1311      0.1659       1.370       2.878       2.747                                                                          
        35.8        0.24      0.1926      0.1313      0.1654       1.366       2.870       2.753                                                                          
        43.0        0.29      0.2323      0.1317      0.1651       1.363       2.863       2.762                                                                          
        50.2        0.34      0.2729      0.1323      0.1646       1.359       2.856       2.774                                                                          
        57.3        0.39      0.3145      0.1330      0.1642       1.356       2.848       2.789                                                                          
        64.5        0.44      0.3573      0.1339      0.1637       1.351       2.839       2.808                                                                          
        71.7        0.49      0.4017      0.1350      0.1630       1.346       2.829       2.830                                                                          
        78.8        0.53      0.4481      0.1363      0.1623       1.340       2.815       2.857                                                                          
        86.0        0.58      0.4970      0.1377      0.1612       1.331       2.797       2.886                                                                          
        93.2        0.63      0.5486      0.1390      0.1598       1.320       2.773       2.915                                                                          
       100.3        0.68      0.6029      0.1402      0.1579       1.304       2.739       2.939                                                                          
       107.5        0.73      0.6583      0.1399      0.1547       1.277       2.684       2.934                                                                          
       114.7        0.78      0.7106      0.1373      0.1499       1.238       2.601       2.877                                                                          
       121.8        0.82      0.7542      0.1317      0.1440       1.189       2.498       2.760                                                                          
       129.0        0.87      0.7858      0.1229      0.1365       1.127       2.369       2.576                                                                          
       136.2        0.92      0.8059      0.1129      0.1291       1.066       2.240       2.367                                                                          
       143.3        0.97      0.8232      0.1027      0.1210       0.999       2.099       2.152                                                                          
       150.5        1.02      0.8376      0.0921      0.1121       0.925       1.944       1.931                                                                          
       157.7        1.07      0.8488      0.0813      0.1023       0.844       1.774       1.705                                                                          
       164.8        1.12      0.8566      0.0703      0.0916       0.757       1.589       1.474                                                                          
       172.0        1.16      0.8589      0.0592      0.0802       0.662       1.391       1.240                                                                          
       179.2        1.21      0.8527      0.0477      0.0679       0.560       1.177       1.000                                                                          
       186.3        1.26      0.8341      0.0361      0.0546       0.451       0.946       0.756                                                                          
       193.5        1.31      0.7814      0.0242      0.0406       0.335       0.704       0.508                                                                          
       200.6        1.36      0.6522      0.0124      0.0259       0.214       0.449       0.261                                                                          
       207.8        1.41     -0.0251     -0.0002      0.0104       0.086       0.181      -0.004                                                                          
                                                                                                                                                                          
                                                                                                                                                                          
                                                                                                                                                                          
         PROP RPM =      31000                                                                                                                                            
                                                                                                                                                                          
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust                                                                         
       (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf)                                                                         
         0.0        0.00      0.0000      0.1290      0.1890       1.722       3.501       2.888                                                                          
         7.4        0.05      0.0334      0.1289      0.1870       1.704       3.465       2.885                                                                          
        14.8        0.10      0.0674      0.1288      0.1852       1.688       3.432       2.883                                                                          
        22.2        0.15      0.1020      0.1288      0.1835       1.672       3.400       2.884                                                                          
        29.6        0.19      0.1374      0.1290      0.1820       1.658       3.371       2.887                                                                          
        37.0        0.24      0.1735      0.1293      0.1804       1.644       3.342       2.893                                                                          
