         5.5x4.7E                 (55x47E.dat)                                 09/10/18                                                                                   
                                                                                                                                                                          
                                                                                                                                                                          
         ====== PERFORMANCE DATA (versus advance ratio and MPH) ======                                                                                                    
                                                                                                                                                                          
         DEFINITIONS:                                                                                                                                                     
         J=V/nD (advance ratio)                                                                                                                                           
         Ct=T/(rho * n**2 * D**4) (thrust coef.)                                                                                                                          
         Cp=P/(rho * n**3 * D**5) (power coef.)                                                                                                                           
         Pe=Ct*J/Cp (efficiency)                                                                                                                                          
         V  (model speed in MPH)                                                                                                                                          
                                                                                                                                                                          
                                                                                                                                                                          
         PROP RPM =       1000                                                                                                                                            
                                                                                                                                                                          
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust                                                                         
        58.4        0.66      0.7411      0.0806      0.0717       0.143       0.529       0.679                                                                          
        61.6        0.70      0.7535      0.0740      0.0683       0.136       0.504       0.623                                                                          
        64.8        0.73      0.7603      0.0672      0.0647       0.129       0.477       0.566                                                                          
        68.1        0.77      0.7632      0.0602      0.0607       0.121       0.448       0.508                                                                          
        71.3        0.81      0.7633      0.0532      0.0561       0.112       0.414       0.448                                                                          
        74.6        0.84      0.7604      0.0460      0.0509       0.101       0.375       0.387                                                                          
        77.8        0.88      0.7528      0.0386      0.0451       0.090       0.332       0.325                                                                          
        81.1        0.92      0.7399      0.0312      0.0386       0.077       0.285       0.263                                                                          
        84.3        0.95      0.7123      0.0237      0.0316       0.063       0.233       0.199                                                                          
        87.5        0.99      0.6507      0.0160      0.0243       0.048       0.179       0.135                                                                          
        90.8        1.03      0.5019      0.0081      0.0165       0.033       0.122       0.068                                                                          
        94.0        1.06      0.0018      0.0000      0.0092       0.018       0.068       0.000                                                                          
                                                                                                                                                                          
                                                                                                                                                                          
                                                                                                                                                                          
         PROP RPM =      18000                                                                                                                                            
                                                                                                                                                                          
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust                                                                         
       (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf)                                                                         
         0.0        0.00      0.0000      0.1158      0.0657       0.155       0.543       1.093                                                                          
         3.4        0.04      0.0633      0.1158      0.0671       0.158       0.554       1.094                                                                          
         6.9        0.07      0.1239      0.1159      0.0686       0.162       0.567       1.095                                                                          
        10.3        0.11      0.1819      0.1161      0.0701       0.166       0.580       1.096                                                                          
        13.7        0.15      0.2373      0.1162      0.0718       0.169       0.593       1.098                                                                          
        17.2        0.18      0.2902      0.1163      0.0734       0.173       0.607       1.098                                                                          
        20.6        0.22      0.3406      0.1163      0.0751       0.177       0.621       1.099                                                                          
        24.0        0.26      0.3885      0.1162      0.0767       0.181       0.634       1.098                                                                          
        27.5        0.29      0.4340      0.1160      0.0783       0.185       0.648       1.096                                                                          
        30.9        0.33      0.4772      0.1156      0.0799       0.189       0.660       1.092                                                                          
        34.3        0.37      0.5180      0.1147      0.0811       0.192       0.671       1.083                                                                          
        37.8        0.40      0.5565      0.1132      0.0820       0.194       0.678       1.069                                                                          
        41.2        0.44      0.5925      0.1110      0.0823       0.194       0.681       1.048                                                                          
        44.6        0.48      0.6259      0.1079      0.0821       0.194       0.678       1.019                                                                          
        48.1        0.51      0.6564      0.1038      0.0811       0.192       0.671       0.980                                                                          
        51.5        0.55      0.6837      0.0991      0.0796       0.188       0.658       0.936                                                                          
        55.0        0.59      0.7075      0.0937      0.0776       0.183       0.642       0.885                                                                          
        58.4        0.62      0.7275      0.0874      0.0748       0.177       0.618       0.825                                                                          
        61.8        0.66      0.7444      0.0809      0.0717       0.169       0.593       0.764                                                                          
        65.3        0.70      0.7574      0.0743      0.0683       0.161       0.565       0.702                                                                          
        68.7        0.73      0.7651      0.0675      0.0647       0.153       0.534       0.638                                                                          
        72.1        0.77      0.7689      0.0605      0.0606       0.143       0.501       0.572                                                                          
        75.6        0.81      0.7698      0.0534      0.0559       0.132       0.462       0.505                                                                          
        79.0        0.84      0.7673      0.0462      0.0507       0.120       0.419       0.436                                                                          
        82.4        0.88      0.7600      0.0388      0.0449       0.106       0.371       0.367                                                                          
        85.9        0.92      0.7474      0.0314      0.0384       0.091       0.318       0.296                                                                          
        89.3        0.95      0.7197      0.0238      0.0315       0.074       0.260       0.225                                                                          
        92.7        0.99      0.6583      0.0161      0.0241       0.057       0.200       0.152                                                                          
        96.2        1.03      0.5093      0.0081      0.0164       0.039       0.135       0.077                                                                          
        99.6        1.06      0.0021      0.0000      0.0090       0.021       0.074       0.000                                                                          
                                                                                                                                                                          
                                                                                                                                                                          
                                                                                                                                                                          
         PROP RPM =      19000                                                                                                                                            
                                                                                                                                                                          
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust                                                                         
       (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf)                                                                         
         0.0        0.00      0.0000      0.1159      0.0648       0.180       0.597       1.219                                                                          
         3.6        0.04      0.0641      0.1159      0.0663       0.184       0.611       1.220                                                                          
         7.3        0.07      0.1254      0.1160      0.0678       0.188       0.625       1.221                                                                          
        10.9        0.11      0.1839      0.1162      0.0694       0.193       0.640       1.222                                                                          
        14.5        0.15      0.2396      0.1163      0.0712       0.198       0.655       1.224                                                                          
        18.1        0.18      0.2927      0.1164      0.0729       0.202       0.671       1.225                                                                          
        21.8        0.22      0.3432      0.1165      0.0746       0.207       0.687       1.226                                                                          
        25.4        0.26      0.3911      0.1164      0.0764       0.212       0.703       1.225                                                                          
        29.0        0.29      0.4366      0.1163      0.0781       0.217       0.719       1.223                                                                          
        32.6        0.33      0.4796      0.1159      0.0797       0.221       0.734       1.219                                                                          
        36.3        0.37      0.5202      0.1151      0.0810       0.225       0.747       1.211                                                                          
        39.9        0.40      0.5585      0.1136      0.0820       0.228       0.755       1.196                                                                          
        43.5        0.44      0.5944      0.1114      0.0824       0.229       0.759       1.173                                                                          
        47.1        0.48      0.6277      0.1083      0.0822       0.228       0.757       1.140                                                                          
        50.8        0.51      0.6581      0.1043      0.0813       0.226       0.749       1.098                                                                          
        54.4        0.55      0.6855      0.0996      0.0798       0.222       0.735       1.048                                                                          
        58.0        0.59      0.7096      0.0941      0.0778       0.216       0.716       0.991                                                                          
        61.6        0.62      0.7300      0.0878      0.0749       0.208       0.690       0.924                                                                          
        65.3        0.66      0.7474      0.0814      0.0718       0.199       0.661       0.856                                                                          
        68.9        0.70      0.7611      0.0747      0.0683       0.190       0.630       0.786                                                                          
        72.5        0.73      0.7695      0.0679      0.0646       0.180       0.595       0.714                                                                          
        76.1        0.77      0.7742      0.0609      0.0605       0.168       0.557       0.641                                                                          
        79.8        0.81      0.7760      0.0538      0.0559       0.155       0.515       0.566                                                                          
        83.4        0.84      0.7740      0.0465      0.0506       0.141       0.466       0.489                                                                          
        87.0        0.88      0.7671      0.0391      0.0448       0.124       0.413       0.411                                                                          
        90.6        0.92      0.7546      0.0316      0.0383       0.106       0.353       0.332                                                                          
        94.3        0.95      0.7270      0.0239      0.0314       0.087       0.289       0.252                                                                          
        97.9        0.99      0.6654      0.0162      0.0240       0.067       0.221       0.170                                                                          
       101.5        1.03      0.5164      0.0082      0.0162       0.045       0.150       0.086                                                                          
       105.2        1.06      0.0022      0.0000      0.0089       0.025       0.082       0.000                                                                          
                                                                                                                                                                          
                                                                                                                                                                          
                                                                                                                                                                          
         PROP RPM =      20000                                                                                                                                            
                                                                                                                                                                          
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust                                                                         
       (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf)                                                                         
         0.0        0.00      0.0000      0.1159      0.0641       0.208       0.654       1.352                                                                          
         3.8        0.04      0.0648      0.1160      0.0656       0.212       0.670       1.353                                                                          
         7.6        0.07      0.1267      0.1161      0.0672       0.218       0.686       1.354                                                                          
        11.5        0.11      0.1856      0.1162      0.0688       0.223       0.703       1.355                                                                          
        15.3        0.15      0.2417      0.1164      0.0706       0.229       0.721       1.357                                                                          
        19.1        0.18      0.2949      0.1165      0.0724       0.235       0.739       1.359                                                                          
        22.9        0.22      0.3454      0.1166      0.0742       0.240       0.758       1.360                                                                          
        26.7        0.26      0.3934      0.1166      0.0760       0.246       0.776       1.360                                                                          
        30.5        0.29      0.4388      0.1165      0.0778       0.252       0.794       1.358                                                                          
        34.4        0.33      0.4817      0.1161      0.0795       0.258       0.812       1.354                                                                          
        38.2        0.37      0.5221      0.1154      0.0810       0.262       0.827       1.346                                                                          
        42.0        0.40      0.5603      0.1141      0.0821       0.266       0.838       1.330                                                                          
        45.8        0.44      0.5961      0.1119      0.0826       0.267       0.843       1.305                                                                          
        49.6        0.48      0.6293      0.1088      0.0824       0.267       0.841       1.269                                                                          
        53.4        0.51      0.6597      0.1048      0.0815       0.264       0.832       1.222                                                                          
        57.3        0.55      0.6872      0.1000      0.0800       0.259       0.817       1.166                                                                          
        61.1        0.59      0.7115      0.0946      0.0780       0.252       0.796       1.103                                                                          
        64.9        0.62      0.7323      0.0883      0.0751       0.243       0.767       1.029                                                                          
        68.7        0.66      0.7501      0.0818      0.0719       0.233       0.734       0.953                                                                          
        72.5        0.70      0.7644      0.0751      0.0684       0.222       0.698       0.876                                                                          
        76.4        0.73      0.7737      0.0682      0.0647       0.209       0.660       0.796                                                                          
        80.2        0.77      0.7793      0.0612      0.0605       0.196       0.617       0.714                                                                          
        84.0        0.81      0.7819      0.0541      0.0558       0.181       0.569       0.630                                                                          
        87.8        0.84      0.7804      0.0468      0.0505       0.164       0.516       0.545                                                                          
        91.6        0.88      0.7738      0.0393      0.0447       0.145       0.456       0.458                                                                          
        95.4        0.92      0.7614      0.0318      0.0382       0.124       0.390       0.370                                                                          
        99.3        0.95      0.7339      0.0241      0.0313       0.101       0.319       0.281                                                                          
       103.1        0.99      0.6724      0.0163      0.0239       0.077       0.244       0.190                                                                          
       106.9        1.03      0.5236      0.0082      0.0161       0.052       0.165       0.096                                                                          
       110.7        1.06      0.0031      0.0000      0.0088       0.028       0.089       0.000                                                                          
                                                                                                                                                                          
                                                                                                                                                                          
                                                                                                                                                                          
         PROP RPM =      21000                                                                                                                                            
                                                                                                                                                                          
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust                                                                         
       (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf)                                                                         
         0.0        0.00      0.0000      0.1160      0.0634       0.238       0.713       1.491                                                                          
         4.0        0.04      0.0655      0.1161      0.0649       0.243       0.731       1.492                                                                          
         8.0        0.07      0.1280      0.1162      0.0666       0.250       0.749       1.493                                                                          
        12.0        0.11      0.1873      0.1163      0.0683       0.256       0.768       1.495                                                                          
        16.0        0.15      0.2437      0.1165      0.0701       0.263       0.789       1.497                                                                          
        20.0        0.18      0.2971      0.1166      0.0720       0.270       0.810       1.500                                                                          
        24.1        0.22      0.3477      0.1168      0.0739       0.277       0.831       1.501                                                                          
        28.1        0.26      0.3956      0.1168      0.0757       0.284       0.852       1.501                                                                          
        32.1        0.29      0.4408      0.1167      0.0776       0.291       0.873       1.500                                                                          
        36.1        0.33      0.4835      0.1164      0.0794       0.298       0.894       1.496                                                                          
        40.1        0.37      0.5238      0.1158      0.0810       0.304       0.912       1.488                                                                          
        44.1        0.40      0.5618      0.1145      0.0822       0.308       0.925       1.472                                                                          
        48.1        0.44      0.5975      0.1125      0.0828       0.310       0.932       1.446                                                                          
        52.1        0.48      0.6306      0.1094      0.0827       0.310       0.930       1.406                                                                          
        56.1        0.51      0.6611      0.1054      0.0818       0.307       0.920       1.354                                                                          
        60.1        0.55      0.6887      0.1006      0.0803       0.301       0.903       1.293                                                                          
        64.2        0.59      0.7132      0.0951      0.0782       0.293       0.880       1.223                                                                          
        68.2        0.62      0.7344      0.0888      0.0753       0.282       0.848       1.141                                                                          
        72.2        0.66      0.7526      0.0823      0.0721       0.270       0.811       1.057                                                                          
        76.2        0.70      0.7675      0.0755      0.0686       0.257       0.771       0.971                                                                          
        80.2        0.73      0.7777      0.0687      0.0647       0.243       0.728       0.883                                                                          
        84.2        0.77      0.7841      0.0616      0.0605       0.227       0.681       0.792                                                                          
        88.2        0.81      0.7875      0.0544      0.0557       0.209       0.627       0.700                                                                          
        92.2        0.84      0.7866      0.0471      0.0505       0.189       0.568       0.605                                                                          
        96.2        0.88      0.7804      0.0396      0.0446       0.167       0.502       0.509                                                                          
       100.2        0.92      0.7682      0.0320      0.0382       0.143       0.429       0.411                                                                          
       104.2        0.95      0.7407      0.0243      0.0312       0.117       0.351       0.312                                                                          
       108.3        0.99      0.6794      0.0164      0.0238       0.089       0.268       0.210                                                                          
       112.3        1.03      0.5306      0.0083      0.0160       0.060       0.180       0.106                                                                          
       116.3        1.06     -0.0232     -0.0002      0.0087       0.032       0.098      -0.002                                                                          
                                                                                                                                                                          
                                                                                                                                                                          
                                                                                                                                                                          
         PROP RPM =      22000                                                                                                                                            
                                                                                                                                                                          
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust                                                                         
       (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf)                                                                         
         0.0        0.00      0.0000      0.1161      0.0627       0.270       0.774       1.638                                                                          
         4.2        0.04      0.0663      0.1162      0.0643       0.277       0.794       1.639                                                                          
         8.4        0.07      0.1293      0.1163      0.0660       0.284       0.814       1.640                                                                          
        12.6        0.11      0.1891      0.1164      0.0677       0.292       0.836       1.642                                                                          
        16.8        0.15      0.2457      0.1165      0.0696       0.300       0.859       1.644                                                                          
        21.0        0.18      0.2993      0.1167      0.0715       0.308       0.883       1.647                                                                          
        25.2        0.22      0.3499      0.1169      0.0735       0.317       0.908       1.649                                                                          
        29.4        0.26      0.3978      0.1169      0.0755       0.325       0.932       1.650                                                                          
        33.6        0.29      0.4428      0.1169      0.0774       0.334       0.956       1.649                                                                          
        37.8        0.33      0.4854      0.1167      0.0793       0.342       0.980       1.646                                                                          
        42.0        0.37      0.5254      0.1161      0.0810       0.349       1.001       1.638                                                                          
        46.2        0.40      0.5632      0.1150      0.0824       0.355       1.017       1.622                                                                          
        50.4        0.44      0.5987      0.1130      0.0831       0.358       1.026       1.594                                                                          
        54.6        0.48      0.6318      0.1100      0.0830       0.358       1.025       1.552                                                                          
        58.8        0.51      0.6623      0.1060      0.0821       0.354       1.014       1.495                                                                          
        63.0        0.55      0.6900      0.1011      0.0806       0.348       0.996       1.427                                                                          
        67.2        0.59      0.7148      0.0957      0.0785       0.339       0.970       1.350                                                                          
        71.4        0.62      0.7363      0.0893      0.0756       0.326       0.934       1.260                                                                          
        75.6        0.66      0.7550      0.0827      0.0723       0.312       0.893       1.167                                                                          
        79.8        0.70      0.7703      0.0760      0.0687       0.296       0.849       1.072                                                                          
        84.0        0.73      0.7813      0.0691      0.0648       0.280       0.801       0.975                                                                          
        88.2        0.77      0.7887      0.0620      0.0605       0.261       0.748       0.875                                                                          
        92.4        0.81      0.7930      0.0548      0.0557       0.240       0.688       0.773                                                                          
        96.6        0.84      0.7926      0.0474      0.0504       0.217       0.623       0.669                                                                          
       100.8        0.88      0.7866      0.0398      0.0446       0.192       0.551       0.562                                                                          
       105.0        0.92      0.7747      0.0322      0.0381       0.164       0.471       0.454                                                                          
       109.2        0.95      0.7472      0.0244      0.0312       0.134       0.385       0.344                                                                          
       113.4        0.99      0.6859      0.0165      0.0238       0.102       0.293       0.232                                                                          
       117.7        1.03      0.5325      0.0082      0.0158       0.068       0.195       0.115                                                                          
       121.9        1.06      0.0027      0.0000      0.0086       0.037       0.106       0.000                                                                          
                                                                                                                                                                          
                                                                                                                                                                          
                                                                                                                                                                          
         PROP RPM =      23000                                                                                                                                            
                                                                                                                                                                          
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust                                                                         
       (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf)                                                                         
         0.0        0.00      0.0000      0.1161      0.0621       0.306       0.838       1.791                                                                          
         4.4        0.04      0.0669      0.1162      0.0637       0.314       0.860       1.792                                                                          
         8.8        0.07      0.1304      0.1163      0.0654       0.322       0.883       1.794                                                                          
        13.2        0.11      0.1905      0.1164      0.0672       0.331       0.907       1.796                                                                          
        17.6        0.15      0.2474      0.1166      0.0691       0.340       0.933       1.798                                                                          
        22.0        0.18      0.3011      0.1168      0.0711       0.350       0.960       1.801                                                                          
        26.3        0.22      0.3517      0.1170      0.0731       0.360       0.987       1.804                                                                          
        30.7        0.26      0.3994      0.1171      0.0752       0.370       1.015       1.805                                                                          
        35.1        0.29      0.4444      0.1171      0.0772       0.380       1.042       1.805                                                                          
        39.5        0.33      0.4867      0.1169      0.0792       0.390       1.069       1.803                                                                          
        43.9        0.37      0.5266      0.1165      0.0810       0.399       1.094       1.796                                                                          
        48.3        0.40      0.5641      0.1155      0.0825       0.406       1.114       1.780                                                                          
        52.7        0.44      0.5994      0.1136      0.0833       0.410       1.125       1.751                                                                          
        57.1        0.48      0.6324      0.1106      0.0833       0.411       1.125       1.706                                                                          
        61.5        0.51      0.6629      0.1066      0.0825       0.406       1.114       1.644                                                                          
        65.9        0.55      0.6908      0.1018      0.0810       0.399       1.093       1.569                                                                          
        70.2        0.59      0.7158      0.0963      0.0789       0.389       1.065       1.485                                                                          
        74.6        0.62      0.7377      0.0899      0.0760       0.374       1.025       1.387                                                                          
        79.0        0.66      0.7568      0.0834      0.0727       0.358       0.981       1.285                                                                          
        83.4        0.70      0.7727      0.0766      0.0690       0.340       0.932       1.181                                                                          
        87.8        0.73      0.7844      0.0697      0.0651       0.321       0.879       1.074                                                                          
        92.2        0.77      0.7929      0.0626      0.0607       0.299       0.820       0.965                                                                          
        96.6        0.81      0.7980      0.0553      0.0559       0.275       0.754       0.853                                                                          
       101.0        0.84      0.7985      0.0479      0.0505       0.249       0.682       0.738                                                                          
       105.4        0.88      0.7929      0.0403      0.0447       0.220       0.603       0.621                                                                          
       109.8        0.92      0.7813      0.0326      0.0382       0.188       0.516       0.503                                                                          
       114.1        0.95      0.7544      0.0248      0.0313       0.154       0.422       0.382                                                                          
       118.5        0.99      0.6935      0.0167      0.0238       0.117       0.321       0.257                                                                          
       122.9        1.03      0.5453      0.0084      0.0159       0.078       0.214       0.130                                                                          
       127.3        1.06      0.0031      0.0000      0.0086       0.042       0.116       0.000                                                                          
                                                                                                                                                                          
                                                                                                                                                                          
                                                                                                                                                                          
         PROP RPM =      24000                                                                                                                                            
                                                                                                                                                                          
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust                                                                         
       (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf)                                                                         
         0.0        0.00      0.0000      0.1162      0.0615       0.344       0.904       1.951                                                                          
         4.6        0.04      0.0675      0.1163      0.0631       0.353       0.928       1.952                                                                          
         9.2        0.07      0.1315      0.1164      0.0649       0.363       0.954       1.954                                                                          
        13.7        0.11      0.1920      0.1165      0.0667       0.373       0.981       1.956                                                                          
        18.3        0.15      0.2492      0.1167      0.0687       0.384       1.009       1.959                                                                          
        22.9        0.18      0.3030      0.1169      0.0707       0.396       1.039       1.962                                                                          
        27.5        0.22      0.3536      0.1171      0.0728       0.408       1.070       1.966                                                                          
        32.1        0.26      0.4013      0.1172      0.0750       0.420       1.102       1.968                                                                          
        36.7        0.29      0.4461      0.1173      0.0771       0.431       1.133       1.969                                                                          
        41.2        0.33      0.4882      0.1171      0.0792       0.443       1.163       1.967                                                                          
        45.8        0.37      0.5278      0.1168      0.0811       0.454       1.192       1.961                                                                          
        50.4        0.40      0.5651      0.1159      0.0827       0.463       1.216       1.947                                                                          
        55.0        0.44      0.6003      0.1142      0.0837       0.468       1.230       1.917                                                                          
        59.6        0.48      0.6332      0.1113      0.0838       0.469       1.231       1.869                                                                          
        64.1        0.51      0.6638      0.1073      0.0830       0.464       1.219       1.802                                                                          
        68.7        0.55      0.6917      0.1025      0.0814       0.456       1.197       1.720                                                                          
        73.3        0.59      0.7169      0.0970      0.0793       0.444       1.166       1.628                                                                          
        77.9        0.62      0.7391      0.0905      0.0763       0.427       1.122       1.520                                                                          
        82.5        0.66      0.7586      0.0839      0.0730       0.409       1.073       1.409                                                                          
        87.1        0.70      0.7749      0.0771      0.0693       0.388       1.019       1.295                                                                          
        91.6        0.73      0.7874      0.0702      0.0653       0.366       0.960       1.178                                                                          
        96.2        0.77      0.7968      0.0630      0.0609       0.341       0.895       1.058                                                                          
       100.8        0.81      0.8027      0.0557      0.0560       0.313       0.823       0.936                                                                          
