         5.1x5.0E                 (51x50E.dat)                                 04/19/17                                                                                   
                                                                                                                                                                          
                                                                                                                                                                          
         ====== PERFORMANCE DATA (versus advance ratio and MPH) ======                                                                                                    
                                                                                                                                                                          
         DEFINITIONS:                                                                                                                                                     
         J=V/nD (advance ratio)                                                                                                                                           
         Ct=T/(rho * n**2 * D**4) (thrust coef.)                                                                                                                          
         Cp=P/(rho * n**3 * D**5) (power coef.)                                                                                                                           
         Pe=Ct*J/Cp (efficiency)                                                                                                                                          
         V  (model speed in MPH)                                                                                                                                          
                                                                                                                                                                          
                                                                                                                                                                          
         PROP RPM =       1000                                                                                                                                            
                                                                                                                                                                          
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust                                                                         
        91.4        1.00      0.7923      0.0517      0.0650       0.124       0.410       0.402                                                                          
        95.2        1.04      0.7800      0.0416      0.0554       0.105       0.350       0.324                                                                          
        99.0        1.08      0.7519      0.0315      0.0452       0.086       0.286       0.245                                                                          
       102.8        1.12      0.6880      0.0212      0.0346       0.066       0.218       0.165                                                                          
       106.6        1.16      0.5330      0.0108      0.0235       0.045       0.148       0.084                                                                          
       110.4        1.20      0.0067      0.0001      0.0120       0.023       0.076       0.001                                                                          
                                                                                                                                                                          
                                                                                                                                                                          
                                                                                                                                                                          
         PROP RPM =      20000                                                                                                                                            
                                                                                                                                                                          
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust                                                                         
       (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf)                                                                         
         0.0        0.00      0.0000      0.1455      0.0869       0.193       0.608       1.254                                                                          
         4.0        0.04      0.0677      0.1456      0.0893       0.198       0.624       1.255                                                                          
         8.0        0.08      0.1319      0.1456      0.0917       0.204       0.642       1.255                                                                          
        12.0        0.12      0.1925      0.1457      0.0943       0.209       0.660       1.256                                                                          
        16.0        0.17      0.2497      0.1458      0.0970       0.215       0.679       1.257                                                                          
        20.1        0.21      0.3035      0.1459      0.0999       0.222       0.699       1.258                                                                          
        24.1        0.25      0.3540      0.1460      0.1028       0.228       0.719       1.259                                                                          
        28.1        0.29      0.4015      0.1460      0.1057       0.235       0.740       1.258                                                                          
        32.1        0.33      0.4461      0.1459      0.1086       0.241       0.760       1.257                                                                          
        36.1        0.37      0.4878      0.1455      0.1115       0.248       0.780       1.254                                                                          
        40.1        0.42      0.5273      0.1448      0.1141       0.253       0.798       1.248                                                                          
        44.1        0.46      0.5647      0.1436      0.1161       0.258       0.813       1.238                                                                          
        48.1        0.50      0.5996      0.1415      0.1176       0.261       0.823       1.220                                                                          
        52.1        0.54      0.6321      0.1387      0.1184       0.263       0.829       1.195                                                                          
        56.2        0.58      0.6619      0.1348      0.1184       0.263       0.829       1.162                                                                          
        60.2        0.62      0.6889      0.1298      0.1174       0.261       0.821       1.119                                                                          
        64.2        0.66      0.7137      0.1234      0.1149       0.255       0.804       1.064                                                                          
        68.2        0.71      0.7366      0.1156      0.1108       0.246       0.775       0.996                                                                          
        72.2        0.75      0.7572      0.1074      0.1060       0.235       0.742       0.926                                                                          
        76.2        0.79      0.7729      0.0988      0.1009       0.224       0.706       0.852                                                                          
        80.2        0.83      0.7856      0.0900      0.0951       0.211       0.666       0.775                                                                          
        84.2        0.87      0.7954      0.0809      0.0887       0.197       0.621       0.698                                                                          
        88.3        0.91      0.8013      0.0714      0.0815       0.181       0.570       0.616                                                                          
        92.3        0.96      0.8032      0.0617      0.0734       0.163       0.514       0.532                                                                          
        96.3        1.00      0.7983      0.0517      0.0646       0.143       0.452       0.446                                                                          
       100.3        1.04      0.7864      0.0417      0.0550       0.122       0.385       0.359                                                                          
       104.3        1.08      0.7579      0.0315      0.0449       0.100       0.314       0.272                                                                          
       108.3        1.12      0.6933      0.0212      0.0342       0.076       0.240       0.183                                                                          
       112.3        1.16      0.5364      0.0107      0.0232       0.051       0.162       0.092                                                                          
       116.3        1.20      0.0044      0.0000      0.0118       0.026       0.082       0.000                                                                          
                                                                                                                                                                          
                                                                                                                                                                          
                                                                                                                                                                          
         PROP RPM =      21000                                                                                                                                            
                                                                                                                                                                          
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust                                                                         
       (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf)                                                                         
         0.0        0.00      0.0000      0.1456      0.0859       0.221       0.663       1.384                                                                          
         4.2        0.04      0.0685      0.1457      0.0883       0.227       0.681       1.384                                                                          
         8.4        0.08      0.1333      0.1458      0.0908       0.234       0.701       1.385                                                                          
        12.6        0.12      0.1944      0.1459      0.0935       0.240       0.721       1.386                                                                          
        16.9        0.17      0.2518      0.1460      0.0963       0.248       0.743       1.387                                                                          
        21.1        0.21      0.3058      0.1461      0.0992       0.255       0.765       1.388                                                                          
        25.3        0.25      0.3566      0.1462      0.1022       0.263       0.788       1.389                                                                          
        29.5        0.29      0.4039      0.1462      0.1052       0.271       0.812       1.389                                                                          
        33.7        0.33      0.4484      0.1461      0.1083       0.278       0.835       1.388                                                                          
        37.9        0.37      0.4904      0.1458      0.1112       0.286       0.858       1.386                                                                          
        42.1        0.42      0.5297      0.1452      0.1139       0.293       0.879       1.380                                                                          
        46.3        0.46      0.5669      0.1440      0.1161       0.298       0.896       1.369                                                                          
        50.6        0.50      0.6015      0.1421      0.1177       0.303       0.908       1.350                                                                          
        54.8        0.54      0.6338      0.1392      0.1186       0.305       0.915       1.323                                                                          
        59.0        0.58      0.6635      0.1354      0.1187       0.305       0.916       1.287                                                                          
        63.2        0.62      0.6905      0.1304      0.1176       0.302       0.908       1.239                                                                          
        67.4        0.66      0.7154      0.1240      0.1152       0.296       0.889       1.178                                                                          
        71.6        0.71      0.7385      0.1161      0.1110       0.285       0.856       1.103                                                                          
        75.8        0.75      0.7593      0.1078      0.1062       0.273       0.819       1.024                                                                          
        80.1        0.79      0.7755      0.0992      0.1009       0.259       0.779       0.943                                                                          
        84.3        0.83      0.7888      0.0903      0.0951       0.244       0.734       0.858                                                                          
        88.5        0.87      0.7992      0.0811      0.0886       0.228       0.683       0.771                                                                          
        92.7        0.91      0.8061      0.0717      0.0813       0.209       0.627       0.681                                                                          
        96.9        0.96      0.8085      0.0619      0.0731       0.188       0.564       0.588                                                                          
       101.1        1.00      0.8046      0.0520      0.0644       0.166       0.497       0.494                                                                          
       105.3        1.04      0.7931      0.0420      0.0550       0.141       0.425       0.399                                                                          
       109.5        1.08      0.7648      0.0318      0.0449       0.115       0.346       0.302                                                                          
       113.8        1.12      0.7014      0.0214      0.0343       0.088       0.265       0.204                                                                          
       118.0        1.16      0.5446      0.0108      0.0231       0.059       0.178       0.103                                                                          
       122.2        1.20      0.0038      0.0000      0.0116       0.030       0.090       0.000                                                                          
                                                                                                                                                                          
                                                                                                                                                                          
                                                                                                                                                                          
         PROP RPM =      22000                                                                                                                                            
                                                                                                                                                                          
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust                                                                         
       (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf)                                                                         
         0.0        0.00      0.0000      0.1457      0.0848       0.251       0.718       1.520                                                                          
         4.4        0.04      0.0694      0.1458      0.0873       0.258       0.739       1.521                                                                          
         8.8        0.08      0.1349      0.1459      0.0899       0.266       0.761       1.522                                                                          
        13.3        0.12      0.1966      0.1460      0.0927       0.274       0.784       1.523                                                                          
        17.7        0.17      0.2544      0.1461      0.0955       0.282       0.809       1.524                                                                          
        22.1        0.21      0.3087      0.1463      0.0985       0.291       0.834       1.526                                                                          
        26.5        0.25      0.3594      0.1464      0.1016       0.300       0.860       1.527                                                                          
        30.9        0.29      0.4069      0.1464      0.1047       0.309       0.887       1.527                                                                          
        35.3        0.33      0.4513      0.1463      0.1078       0.319       0.913       1.526                                                                          
        39.8        0.37      0.4930      0.1461      0.1109       0.328       0.939       1.524                                                                          
        44.2        0.42      0.5322      0.1455      0.1137       0.336       0.963       1.518                                                                          
        48.6        0.46      0.5691      0.1444      0.1161       0.343       0.983       1.507                                                                          
        53.0        0.50      0.6035      0.1426      0.1179       0.348       0.998       1.487                                                                          
        57.4        0.54      0.6354      0.1397      0.1189       0.351       1.006       1.458                                                                          
        61.8        0.58      0.6651      0.1360      0.1190       0.352       1.008       1.418                                                                          
        66.3        0.62      0.6922      0.1310      0.1180       0.349       0.999       1.366                                                                          
        70.7        0.67      0.7173      0.1246      0.1155       0.341       0.978       1.299                                                                          
        75.1        0.71      0.7406      0.1166      0.1113       0.329       0.942       1.216                                                                          
        79.5        0.75      0.7614      0.1082      0.1064       0.314       0.901       1.129                                                                          
        83.9        0.79      0.7781      0.0995      0.1011       0.299       0.856       1.038                                                                          
        88.4        0.83      0.7920      0.0906      0.0951       0.281       0.806       0.945                                                                          
        92.8        0.87      0.8031      0.0814      0.0885       0.262       0.750       0.849                                                                          
        97.2        0.91      0.8108      0.0719      0.0812       0.240       0.687       0.750                                                                          
       101.6        0.96      0.8138      0.0622      0.0730       0.216       0.618       0.648                                                                          
       106.0        1.00      0.8103      0.0522      0.0643       0.190       0.544       0.544                                                                          
       110.4        1.04      0.7990      0.0421      0.0547       0.162       0.464       0.439                                                                          
       114.9        1.08      0.7708      0.0318      0.0446       0.132       0.378       0.332                                                                          
       119.3        1.12      0.7069      0.0214      0.0340       0.101       0.288       0.224                                                                          
       123.7        1.16      0.5505      0.0108      0.0229       0.068       0.194       0.113                                                                          
       128.1        1.21      0.0042      0.0000      0.0114       0.034       0.096       0.000                                                                          
                                                                                                                                                                          
                                                                                                                                                                          
                                                                                                                                                                          
         PROP RPM =      23000                                                                                                                                            
                                                                                                                                                                          
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust                                                                         
       (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf)                                                                         
         0.0        0.00      0.0000      0.1456      0.0862       0.291       0.797       1.660                                                                          
         4.6        0.04      0.0702      0.1459      0.0865       0.292       0.800       1.664                                                                          
         9.2        0.08      0.1363      0.1460      0.0891       0.301       0.825       1.665                                                                          
        13.9        0.12      0.1984      0.1461      0.0919       0.310       0.851       1.666                                                                          
        18.5        0.17      0.2566      0.1463      0.0949       0.320       0.878       1.667                                                                          
        23.1        0.21      0.3110      0.1464      0.0979       0.331       0.906       1.669                                                                          
        27.7        0.25      0.3618      0.1465      0.1011       0.341       0.935       1.670                                                                          
        32.3        0.29      0.4093      0.1466      0.1043       0.352       0.965       1.671                                                                          
        37.0        0.33      0.4537      0.1465      0.1075       0.363       0.995       1.671                                                                          
        41.6        0.37      0.4952      0.1463      0.1106       0.374       1.024       1.668                                                                          
        46.2        0.42      0.5341      0.1458      0.1136       0.384       1.051       1.663                                                                          
        50.8        0.46      0.5707      0.1448      0.1161       0.392       1.074       1.651                                                                          
        55.4        0.50      0.6049      0.1430      0.1180       0.398       1.092       1.630                                                                          
        60.1        0.54      0.6367      0.1402      0.1191       0.402       1.102       1.599                                                                          
        64.7        0.58      0.6662      0.1365      0.1193       0.403       1.104       1.556                                                                          
        69.3        0.62      0.6934      0.1315      0.1183       0.399       1.095       1.499                                                                          
        73.9        0.67      0.7185      0.1251      0.1159       0.391       1.072       1.426                                                                          
        78.5        0.71      0.7421      0.1171      0.1116       0.377       1.032       1.335                                                                          
        83.2        0.75      0.7632      0.1087      0.1067       0.360       0.987       1.239                                                                          
        87.8        0.79      0.7803      0.1000      0.1013       0.342       0.937       1.140                                                                          
        92.4        0.83      0.7948      0.0910      0.0953       0.322       0.882       1.038                                                                          
        97.0        0.87      0.8068      0.0818      0.0886       0.299       0.820       0.933                                                                          
       101.7        0.92      0.8153      0.0723      0.0811       0.274       0.751       0.824                                                                          
       106.3        0.96      0.8189      0.0624      0.0729       0.246       0.675       0.712                                                                          
       110.9        1.00      0.8159      0.0524      0.0642       0.217       0.594       0.598                                                                          
       115.5        1.04      0.8050      0.0423      0.0546       0.185       0.506       0.482                                                                          
       120.1        1.08      0.7772      0.0321      0.0446       0.151       0.413       0.366                                                                          
       124.8        1.12      0.7138      0.0216      0.0340       0.115       0.315       0.246                                                                          
       129.4        1.16      0.5578      0.0109      0.0228       0.077       0.211       0.125                                                                          
       134.0        1.21      0.0050      0.0000      0.0113       0.038       0.105       0.001                                                                          
                                                                                                                                                                          
                                                                                                                                                                          
                                                                                                                                                                          
         PROP RPM =      24000                                                                                                                                            
                                                                                                                                                                          
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust                                                                         
       (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf)                                                                         
         0.0        0.00      0.0000      0.1440      0.1011       0.388       1.019       1.787                                                                          
         4.8        0.04      0.0710      0.1460      0.0856       0.328       0.862       1.813                                                                          
         9.7        0.08      0.1377      0.1461      0.0883       0.339       0.890       1.814                                                                          
        14.5        0.12      0.2003      0.1463      0.0912       0.350       0.919       1.816                                                                          
        19.3        0.17      0.2588      0.1464      0.0942       0.361       0.949       1.817                                                                          
        24.1        0.21      0.3134      0.1465      0.0973       0.373       0.981       1.819                                                                          
        29.0        0.25      0.3643      0.1467      0.1006       0.386       1.013       1.821                                                                          
        33.8        0.29      0.4118      0.1468      0.1039       0.398       1.046       1.822                                                                          
        38.6        0.33      0.4561      0.1468      0.1072       0.411       1.080       1.822                                                                          
        43.4        0.37      0.4975      0.1466      0.1104       0.424       1.112       1.820                                                                          
        48.3        0.42      0.5362      0.1462      0.1135       0.435       1.143       1.814                                                                          
        53.1        0.46      0.5725      0.1452      0.1162       0.446       1.170       1.803                                                                          
        57.9        0.50      0.6066      0.1436      0.1183       0.454       1.191       1.782                                                                          
        62.7        0.54      0.6382      0.1409      0.1195       0.459       1.204       1.750                                                                          
        67.6        0.58      0.6677      0.1372      0.1197       0.459       1.206       1.703                                                                          
        72.4        0.62      0.6949      0.1322      0.1188       0.456       1.197       1.641                                                                          
        77.2        0.67      0.7202      0.1257      0.1163       0.446       1.172       1.561                                                                          
        82.0        0.71      0.7439      0.1177      0.1120       0.430       1.128       1.461                                                                          
        86.9        0.75      0.7652      0.1093      0.1070       0.411       1.078       1.357                                                                          
        91.7        0.79      0.7827      0.1005      0.1015       0.390       1.023       1.247                                                                          
        96.5        0.83      0.7978      0.0915      0.0954       0.366       0.962       1.135                                                                          
       101.3        0.87      0.8105      0.0822      0.0887       0.340       0.893       1.020                                                                          
       106.2        0.92      0.8196      0.0726      0.0811       0.311       0.817       0.901                                                                          
       111.0        0.96      0.8232      0.0627      0.0730       0.280       0.735       0.779                                                                          
       115.8        1.00      0.8205      0.0527      0.0642       0.246       0.647       0.654                                                                          
       120.6        1.04      0.8099      0.0426      0.0547       0.210       0.551       0.529                                                                          
       125.5        1.08      0.7822      0.0323      0.0447       0.171       0.450       0.401                                                                          
       130.3        1.12      0.7189      0.0217      0.0339       0.130       0.342       0.269                                                                          
       135.1        1.17      0.5638      0.0110      0.0227       0.087       0.229       0.136                                                                          
       139.9        1.21      0.0055      0.0001      0.0111       0.042       0.112       0.001                                                                          
                                                                                                                                                                          
                                                                                                                                                                          
                                                                                                                                                                          
         PROP RPM =      25000                                                                                                                                            
                                                                                                                                                                          
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust                                                                         
       (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf)                                                                         
         0.0        0.00      0.0000      0.1424      0.1163       0.504       1.271       1.918                                                                          
         5.0        0.04      0.0718      0.1462      0.0847       0.367       0.926       1.969                                                                          
        10.1        0.08      0.1392      0.1463      0.0875       0.380       0.957       1.970                                                                          
        15.1        0.12      0.2023      0.1464      0.0904       0.392       0.989       1.972                                                                          
        20.1        0.17      0.2611      0.1466      0.0935       0.406       1.022       1.974                                                                          
        25.1        0.21      0.3159      0.1467      0.0967       0.419       1.057       1.976                                                                          
        30.2        0.25      0.3670      0.1469      0.1000       0.434       1.094       1.978                                                                          
        35.2        0.29      0.4144      0.1470      0.1034       0.448       1.131       1.980                                                                          
        40.2        0.33      0.4586      0.1470      0.1068       0.463       1.168       1.980                                                                          
        45.3        0.37      0.4998      0.1469      0.1102       0.478       1.205       1.979                                                                          
        50.3        0.42      0.5383      0.1466      0.1134       0.492       1.240       1.974                                                                          
        55.3        0.46      0.5738      0.1457      0.1163       0.504       1.272       1.962                                                                          
        60.3        0.50      0.6061      0.1440      0.1188       0.515       1.299       1.940                                                                          
        65.4        0.54      0.6370      0.1414      0.1202       0.521       1.314       1.904                                                                          
        70.4        0.58      0.6662      0.1377      0.1205       0.523       1.317       1.854                                                                          
        75.4        0.62      0.6937      0.1327      0.1195       0.518       1.307       1.788                                                                          
        80.5        0.67      0.7194      0.1263      0.1170       0.507       1.279       1.701                                                                          
        85.5        0.71      0.7437      0.1183      0.1126       0.488       1.231       1.593                                                                          
        90.5        0.75      0.7659      0.1098      0.1075       0.466       1.175       1.479                                                                          
        95.5        0.79      0.7838      0.1010      0.1019       0.442       1.114       1.360                                                                          
       100.6        0.83      0.7992      0.0919      0.0958       0.415       1.047       1.238                                                                          
       105.6        0.87      0.8121      0.0826      0.0890       0.386       0.973       1.113                                                                          
       110.6        0.92      0.8216      0.0730      0.0814       0.353       0.890       0.983                                                                          
       115.7        0.96      0.8257      0.0631      0.0732       0.318       0.801       0.850                                                                          
       120.7        1.00      0.8237      0.0531      0.0645       0.280       0.705       0.715                                                                          
       125.7        1.04      0.8136      0.0428      0.0548       0.238       0.599       0.577                                                                          
       130.7        1.08      0.7867      0.0325      0.0447       0.194       0.489       0.438                                                                          
       135.8        1.12      0.7255      0.0219      0.0340       0.147       0.371       0.295                                                                          
       140.8        1.17      0.5709      0.0111      0.0227       0.098       0.248       0.150                                                                          
       145.8        1.21      0.0006      0.0000      0.0109       0.047       0.119       0.000                                                                          
                                                                                                                                                                          
                                                                                                                                                                          
                                                                                                                                                                          
         PROP RPM =      26000                                                                                                                                            
                                                                                                                                                                          
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust                                                                         
       (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf)                                                                         
         0.0        0.00      0.0000      0.1408      0.1317       0.643       1.557       2.051                                                                          
         5.2        0.04      0.0659      0.1453      0.0921       0.449       1.089       2.117                                                                          
        10.5        0.08      0.1284      0.1454      0.0946       0.461       1.118       2.119                                                                          
        15.7        0.13      0.1874      0.1456      0.0972       0.474       1.150       2.121                                                                          
        21.0        0.17      0.2430      0.1457      0.1001       0.488       1.183       2.123                                                                          
        26.2        0.21      0.2953      0.1458      0.1030       0.503       1.218       2.125                                                                          
        31.4        0.25      0.3444      0.1460      0.1061       0.518       1.255       2.127                                                                          
        36.7        0.29      0.3908      0.1461      0.1092       0.533       1.292       2.129                                                                          
        41.9        0.33      0.4346      0.1462      0.1123       0.548       1.328       2.130                                                                          
        47.2        0.38      0.4763      0.1461      0.1152       0.562       1.363       2.129                                                                          
        52.4        0.42      0.5162      0.1459      0.1179       0.575       1.394       2.125                                                                          
        57.6        0.46      0.5546      0.1452      0.1202       0.586       1.421       2.115                                                                          
        62.9        0.50      0.5911      0.1438      0.1218       0.594       1.440       2.095                                                                          
        68.1        0.54      0.6258      0.1414      0.1226       0.598       1.449       2.060                                                                          
        73.4        0.58      0.6583      0.1379      0.1224       0.597       1.447       2.009                                                                          
        78.6        0.63      0.6884      0.1330      0.1210       0.590       1.430       1.938                                                                          
        83.8        0.67      0.7163      0.1267      0.1181       0.576       1.396       1.846                                                                          
        89.1        0.71      0.7427      0.1186      0.1133       0.553       1.340       1.728                                                                          
        94.3        0.75      0.7668      0.1102      0.1079       0.526       1.276       1.605                                                                          
        99.5        0.79      0.7850      0.1013      0.1023       0.499       1.210       1.476                                                                          
       104.8        0.83      0.8006      0.0921      0.0960       0.469       1.136       1.342                                                                          
       110.0        0.88      0.8138      0.0828      0.0891       0.435       1.054       1.206                                                                          
       115.3        0.92      0.8236      0.0731      0.0814       0.397       0.963       1.064                                                                          
       120.5        0.96      0.8280      0.0631      0.0731       0.357       0.865       0.919                                                                          
       125.7        1.00      0.8264      0.0530      0.0643       0.313       0.760       0.773                                                                          
       131.0        1.04      0.8165      0.0427      0.0546       0.266       0.646       0.623                                                                          
       136.2        1.08      0.7897      0.0323      0.0444       0.217       0.525       0.471                                                                          
       141.5        1.13      0.7275      0.0217      0.0336       0.164       0.397       0.316                                                                          
       146.7        1.17      0.5705      0.0109      0.0223       0.109       0.263       0.158                                                                          
