         7x7E                     (7x7E.dat)                                   09/10/18                                                                                   
                                                                                                                                                                          
                                                                                                                                                                          
         ====== PERFORMANCE DATA (versus advance ratio and MPH) ======                                                                                                    
                                                                                                                                                                          
         DEFINITIONS:                                                                                                                                                     
         J=V/nD (advance ratio)                                                                                                                                           
         Ct=T/(rho * n**2 * D**4) (thrust coef.)                                                                                                                          
         Cp=P/(rho * n**3 * D**5) (power coef.)                                                                                                                           
         Pe=Ct*J/Cp (efficiency)                                                                                                                                          
         V  (model speed in MPH)                                                                                                                                          
                                                                                                                                                                          
                                                                                                                                                                          
         PROP RPM =       1000                                                                                                                                            
                                                                                                                                                                          
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust                                                                         
        85.5        0.64      0.6436      0.1234      0.1237       1.338       4.215       3.775                                                                          
        91.2        0.69      0.6884      0.1196      0.1195       1.293       4.073       3.658                                                                          
        96.9        0.73      0.7321      0.1139      0.1137       1.230       3.876       3.485                                                                          
       102.6        0.77      0.7776      0.1066      0.1061       1.147       3.616       3.261                                                                          
       108.3        0.82      0.8035      0.0983      0.0999       1.081       3.406       3.007                                                                          
       114.0        0.86      0.8199      0.0895      0.0939       1.015       3.199       2.737                                                                          
       119.7        0.90      0.8343      0.0805      0.0871       0.942       2.968       2.462                                                                          
       125.4        0.95      0.8459      0.0712      0.0796       0.861       2.715       2.179                                                                          
       131.1        0.99      0.8533      0.0617      0.0716       0.774       2.439       1.889                                                                          
       136.8        1.03      0.8552      0.0521      0.0628       0.680       2.141       1.593                                                                          
       142.5        1.07      0.8496      0.0421      0.0533       0.577       1.817       1.289                                                                          
       148.2        1.12      0.8304      0.0320      0.0430       0.465       1.466       0.978                                                                          
       153.9        1.16      0.7826      0.0216      0.0320       0.346       1.091       0.660                                                                          
       159.6        1.20      0.6435      0.0109      0.0204       0.221       0.697       0.334                                                                          
       165.3        1.25      0.0057      0.0000      0.0091       0.099       0.311       0.001                                                                          
                                                                                                                                                                          
                                                                                                                                                                          
                                                                                                                                                                          
         PROP RPM =      21000                                                                                                                                            
                                                                                                                                                                          
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust                                                                         
       (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf)                                                                         
         0.0        0.00      0.0000      0.1129      0.2440       3.056       9.170       3.810                                                                          
         6.0        0.04      0.0263      0.1178      0.1925       2.411       7.236       3.972                                                                          
        12.0        0.09      0.0537      0.1178      0.1887       2.362       7.090       3.972                                                                          
        18.0        0.13      0.0824      0.1179      0.1845       2.310       6.933       3.975                                                                          
        23.9        0.17      0.1127      0.1181      0.1802       2.257       6.772       3.983                                                                          
        29.9        0.22      0.1449      0.1185      0.1758       2.202       6.608       3.996                                                                          
        35.9        0.26      0.1791      0.1190      0.1714       2.147       6.442       4.014                                                                          
        41.9        0.30      0.2158      0.1197      0.1670       2.091       6.276       4.038                                                                          
        47.9        0.34      0.2552      0.1205      0.1624       2.033       6.103       4.064                                                                          
        53.9        0.39      0.2979      0.1213      0.1576       1.974       5.924       4.093                                                                          
        59.9        0.43      0.3445      0.1223      0.1526       1.911       5.735       4.124                                                                          
        65.8        0.47      0.3959      0.1232      0.1472       1.843       5.532       4.156                                                                          
        71.8        0.52      0.4523      0.1242      0.1417       1.774       5.323       4.188                                                                          
        77.8        0.56      0.5131      0.1250      0.1361       1.704       5.115       4.215                                                                          
        83.8        0.60      0.5735      0.1252      0.1314       1.646       4.939       4.223                                                                          
        89.8        0.65      0.6266      0.1237      0.1274       1.595       4.786       4.173                                                                          
        95.8        0.69      0.6760      0.1202      0.1224       1.532       4.598       4.055                                                                          
       101.8        0.73      0.7251      0.1148      0.1157       1.449       4.350       3.872                                                                          
       107.7        0.77      0.7773      0.1076      0.1072       1.342       4.028       3.631                                                                          
       113.7        0.82      0.8037      0.0993      0.1009       1.264       3.793       3.349                                                                          
       119.7        0.86      0.8206      0.0904      0.0948       1.187       3.562       3.050                                                                          
       125.7        0.90      0.8354      0.0813      0.0879       1.101       3.304       2.744                                                                          
       131.7        0.95      0.8477      0.0720      0.0804       1.007       3.021       2.430                                                                          
       137.7        0.99      0.8558      0.0624      0.0721       0.903       2.711       2.106                                                                          
       143.7        1.03      0.8584      0.0526      0.0633       0.792       2.377       1.775                                                                          
       149.6        1.08      0.8537      0.0426      0.0536       0.671       2.014       1.436                                                                          
       155.6        1.12      0.8360      0.0324      0.0433       0.542       1.628       1.093                                                                          
       161.6        1.16      0.7900      0.0219      0.0322       0.404       1.211       0.740                                                                          
       167.6        1.20      0.6533      0.0111      0.0205       0.257       0.771       0.376                                                                          
       173.6        1.25      0.0057      0.0000      0.0090       0.113       0.339       0.001                                                                          
                                                                                                                                                                          
                                                                                                                                                                          
                                                                                                                                                                          
         PROP RPM =      22000                                                                                                                                            
                                                                                                                                                                          
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust                                                                         
       (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf)                                                                         
         0.0        0.00      0.0000      0.1102      0.2749       3.958      11.339       4.080                                                                          
         6.3        0.04      0.0227      0.1153      0.2185       3.145       9.011       4.267                                                                          
        12.5        0.09      0.0465      0.1153      0.2129       3.065       8.781       4.267                                                                          
        18.8        0.13      0.0718      0.1153      0.2073       2.985       8.551       4.270                                                                          
        25.1        0.17      0.0986      0.1156      0.2016       2.902       8.314       4.279                                                                          
        31.3        0.21      0.1274      0.1160      0.1957       2.817       8.071       4.294                                                                          
        37.6        0.26      0.1586      0.1166      0.1897       2.730       7.822       4.316                                                                          
        43.9        0.30      0.1925      0.1174      0.1835       2.641       7.567       4.345                                                                          
        50.2        0.34      0.2295      0.1183      0.1773       2.553       7.314       4.380                                                                          
        56.4        0.39      0.2706      0.1194      0.1707       2.458       7.042       4.420                                                                          
        62.7        0.43      0.3165      0.1206      0.1638       2.358       6.756       4.464                                                                          
        69.0        0.47      0.3682      0.1218      0.1565       2.253       6.455       4.511                                                                          
        75.2        0.52      0.4258      0.1231      0.1492       2.148       6.153       4.558                                                                          
        81.5        0.56      0.4882      0.1243      0.1423       2.049       5.869       4.601                                                                          
        87.8        0.60      0.5511      0.1250      0.1365       1.966       5.631       4.628                                                                          
        94.0        0.64      0.6080      0.1241      0.1316       1.895       5.429       4.594                                                                          
       100.3        0.69      0.6622      0.1210      0.1257       1.809       5.183       4.479                                                                          
       106.6        0.73      0.7173      0.1159      0.1181       1.700       4.869       4.289                                                                          
       112.9        0.77      0.7772      0.1089      0.1084       1.561       4.471       4.030                                                                          
       119.1        0.82      0.8037      0.1005      0.1021       1.470       4.212       3.719                                                                          
       125.4        0.86      0.8209      0.0915      0.0959       1.380       3.954       3.388                                                                          
       131.7        0.90      0.8364      0.0823      0.0889       1.280       3.666       3.048                                                                          
       137.9        0.95      0.8492      0.0730      0.0813       1.170       3.351       2.701                                                                          
       144.2        0.99      0.8580      0.0633      0.0729       1.050       3.008       2.343                                                                          
       150.5        1.03      0.8614      0.0533      0.0639       0.920       2.635       1.975                                                                          
       156.7        1.07      0.8578      0.0432      0.0542       0.780       2.233       1.600                                                                          
       163.0        1.12      0.8412      0.0328      0.0436       0.628       1.798       1.215                                                                          
       169.3        1.16      0.7970      0.0223      0.0324       0.467       1.337       0.824                                                                          
       175.6        1.20      0.6607      0.0113      0.0206       0.296       0.849       0.418                                                                          
       181.8        1.25      0.0057      0.0000      0.0090       0.130       0.372       0.002                                                                          
                                                                                                                                                                          
                                                                                                                                                                          
                                                                                                                                                                          
         PROP RPM =      23000                                                                                                                                            
                                                                                                                                                                          
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust                                                                         
       (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf)                                                                         
         0.0        0.00      0.0000      0.1070      0.3131       5.151      14.114       4.331                                                                          
         6.6        0.04      0.0193      0.1124      0.2498       4.110      11.262       4.547                                                                          
        13.1        0.09      0.0398      0.1123      0.2428       3.993      10.943       4.546                                                                          
        19.7        0.13      0.0614      0.1124      0.2360       3.881      10.636       4.548                                                                          
        26.2        0.17      0.0846      0.1126      0.2289       3.765      10.316       4.557                                                                          
        32.8        0.21      0.1100      0.1131      0.2210       3.635       9.961       4.575                                                                          
        39.3        0.26      0.1380      0.1138      0.2125       3.496       9.580       4.603                                                                          
        45.9        0.30      0.1695      0.1147      0.2035       3.348       9.174       4.641                                                                          
        52.4        0.34      0.2044      0.1159      0.1949       3.206       8.786       4.688                                                                          
        59.0        0.39      0.2435      0.1173      0.1863       3.064       8.397       4.745                                                                          
        65.5        0.43      0.2888      0.1188      0.1768       2.909       7.970       4.807                                                                          
        72.1        0.47      0.3397      0.1203      0.1675       2.755       7.549       4.868                                                                          
        78.6        0.52      0.3970      0.1220      0.1584       2.606       7.142       4.935                                                                          
        85.2        0.56      0.4600      0.1236      0.1501       2.468       6.764       4.999                                                                          
        91.7        0.60      0.5257      0.1248      0.1428       2.349       6.436       5.048                                                                          
        98.3        0.64      0.5870      0.1246      0.1368       2.250       6.166       5.040                                                                          
       104.8        0.69      0.6466      0.1219      0.1296       2.132       5.843       4.932                                                                          
       111.4        0.73      0.7087      0.1171      0.1207       1.985       5.440       4.737                                                                          
       117.9        0.77      0.7778      0.1103      0.1097       1.804       4.945       4.462                                                                          
       124.5        0.82      0.8033      0.1018      0.1035       1.702       4.665       4.119                                                                          
       131.0        0.86      0.8210      0.0928      0.0971       1.597       4.377       3.753                                                                          
       137.6        0.90      0.8370      0.0835      0.0900       1.481       4.059       3.378                                                                          
       144.2        0.95      0.8506      0.0740      0.0822       1.353       3.707       2.993                                                                          
       150.7        0.99      0.8601      0.0642      0.0738       1.214       3.327       2.598                                                                          
       157.3        1.03      0.8643      0.0543      0.0647       1.065       2.918       2.195                                                                          
       163.8        1.07      0.8619      0.0440      0.0549       0.903       2.474       1.782                                                                          
       170.4        1.12      0.8469      0.0335      0.0443       0.728       1.995       1.357                                                                          
       176.9        1.16      0.8046      0.0228      0.0328       0.540       1.479       0.921                                                                          
       183.5        1.20      0.6707      0.0116      0.0208       0.342       0.937       0.469                                                                          
       190.0        1.25      0.0056      0.0000      0.0090       0.148       0.407       0.002                                                                          
                                                                                                                                                                          
                                                                                                                                                                          
                                                                                                                                                                          
         PROP RPM =      24000                                                                                                                                            
                                                                                                                                                                          
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust                                                                         
       (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf)                                                                         
         0.0        0.00      0.0000      0.1011      0.4033       7.537      19.793       4.452                                                                          
         6.8        0.04      0.0145      0.1074      0.3184       5.952      15.629       4.732                                                                          
        13.7        0.09      0.0302      0.1075      0.3057       5.713      15.002       4.735                                                                          
        20.5        0.13      0.0488      0.1082      0.2855       5.337      14.015       4.766                                                                          
        27.3        0.17      0.0685      0.1087      0.2727       5.097      13.386       4.789                                                                          
        34.2        0.21      0.0900      0.1093      0.2607       4.872      12.793       4.814                                                                          
        41.0        0.26      0.1142      0.1101      0.2485       4.644      12.197       4.850                                                                          
        47.8        0.30      0.1418      0.1111      0.2357       4.405      11.568       4.896                                                                          
        54.7        0.34      0.1738      0.1126      0.2225       4.159      10.921       4.959                                                                          
        61.5        0.39      0.2116      0.1143      0.2089       3.904      10.252       5.037                                                                          
        68.3        0.43      0.2566      0.1164      0.1949       3.643       9.566       5.129                                                                          
        75.2        0.47      0.3062      0.1185      0.1828       3.416       8.971       5.219                                                                          
        82.0        0.52      0.3628      0.1206      0.1713       3.201       8.406       5.312                                                                          
        88.8        0.56      0.4275      0.1227      0.1602       2.995       7.865       5.405                                                                          
        95.7        0.60      0.4955      0.1245      0.1511       2.823       7.414       5.484                                                                          
       102.5        0.64      0.5614      0.1251      0.1436       2.684       7.048       5.513                                                                          
       109.3        0.69      0.6275      0.1230      0.1347       2.518       6.613       5.420                                                                          
       116.2        0.73      0.6990      0.1186      0.1238       2.315       6.078       5.223                                                                          
       123.0        0.77      0.7765      0.1119      0.1114       2.082       5.468       4.930                                                                          
       129.8        0.82      0.8026      0.1034      0.1051       1.964       5.158       4.553                                                                          
       136.7        0.86      0.8208      0.0942      0.0986       1.843       4.841       4.152                                                                          
       143.5        0.90      0.8373      0.0849      0.0914       1.709       4.488       3.740                                                                          
       150.3        0.94      0.8516      0.0753      0.0835       1.561       4.098       3.315                                                                          
       157.2        0.99      0.8618      0.0654      0.0749       1.400       3.678       2.880                                                                          
       164.0        1.03      0.8669      0.0552      0.0657       1.228       3.224       2.433                                                                          
       170.8        1.07      0.8655      0.0449      0.0557       1.041       2.733       1.978                                                                          
       177.7        1.12      0.8520      0.0342      0.0448       0.838       2.201       1.507                                                                          
       184.5        1.16      0.8113      0.0232      0.0332       0.620       1.627       1.022                                                                          
       191.3        1.20      0.6784      0.0119      0.0210       0.393       1.032       0.523                                                                          
       198.2        1.25      0.0051      0.0000      0.0091       0.171       0.449       0.002                                                                          
                                                                                                                                                                          
                                                                                                                                                                          
                                                                                                                                                                          
         PROP RPM =      25000                                                                                                                                            
                                                                                                                                                                          
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust                                                                         
       (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf)                                                                         
         0.0        0.00      0.0000      0.0926      0.5369      11.341      28.591       4.425                                                                          
         7.1        0.04      0.0101      0.1001      0.4262       9.003      22.698       4.783                                                                          
        14.2        0.09      0.0210      0.1001      0.4083       8.626      21.746       4.786                                                                          
        21.3        0.13      0.0334      0.1005      0.3874       8.183      20.631       4.805                                                                          
        28.4        0.17      0.0471      0.1010      0.3683       7.780      19.612       4.830                                                                          
        35.5        0.21      0.0626      0.1018      0.3488       7.369      18.578       4.867                                                                          
        42.7        0.26      0.0811      0.1031      0.3270       6.908      17.414       4.926                                                                          
        49.8        0.30      0.1041      0.1048      0.3023       6.387      16.101       5.010                                                                          
        56.9        0.34      0.1302      0.1067      0.2812       5.940      14.974       5.099                                                                          
        64.0        0.39      0.1622      0.1090      0.2593       5.478      13.810       5.209                                                                          
        71.1        0.43      0.2025      0.1117      0.2366       4.999      12.602       5.341                                                                          
        78.2        0.47      0.2528      0.1149      0.2145       4.531      11.422       5.493                                                                          
        85.3        0.51      0.3165      0.1182      0.1923       4.062      10.240       5.651                                                                          
        92.4        0.56      0.3821      0.1217      0.1776       3.752       9.460       5.818                                                                          
        99.5        0.60      0.4533      0.1243      0.1647       3.479       8.770       5.941                                                                          
       106.6        0.64      0.5275      0.1256      0.1532       3.237       8.161       6.005                                                                          
       113.7        0.69      0.6026      0.1247      0.1420       3.001       7.565       5.961                                                                          
       120.9        0.73      0.6896      0.1203      0.1272       2.687       6.775       5.750                                                                          
       128.0        0.77      0.7745      0.1139      0.1136       2.399       6.049       5.445                                                                          
       135.1        0.82      0.8013      0.1053      0.1071       2.263       5.706       5.035                                                                          
       142.2        0.86      0.8200      0.0961      0.1006       2.125       5.356       4.595                                                                          
       149.3        0.90      0.8371      0.0867      0.0933       1.970       4.966       4.142                                                                          
       156.4        0.94      0.8522      0.0769      0.0852       1.799       4.535       3.676                                                                          
       163.5        0.99      0.8632      0.0669      0.0764       1.614       4.070       3.196                                                                          
       170.6        1.03      0.8692      0.0566      0.0670       1.416       3.570       2.705                                                                          
       177.7        1.07      0.8691      0.0461      0.0568       1.200       3.026       2.201                                                                          
       184.8        1.12      0.8574      0.0353      0.0459       0.969       2.443       1.686                                                                          
       191.9        1.16      0.8194      0.0241      0.0340       0.718       1.811       1.150                                                                          
       199.1        1.20      0.6882      0.0124      0.0216       0.456       1.149       0.591                                                                          
       206.2        1.24      0.0002      0.0000      0.0094       0.198       0.499       0.000                                                                          
                                                                                                                                                                          
                                                                                                                                                                          
                                                                                                                                                                          
         PROP RPM =      26000                                                                                                                                            
                                                                                                                                                                          
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust                                                                         
       (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf)                                                                         
         0.0        0.00      0.0000      0.0928      0.5053      12.008      29.107       4.799                                                                          
         7.4        0.04      0.0103      0.0997      0.4126       9.804      23.766       5.154                                                                          
        14.8        0.09      0.0207      0.0981      0.4068       9.667      23.433       5.074                                                                          
        22.1        0.13      0.0321      0.0979      0.3912       9.297      22.536       5.061                                                                          
        29.5        0.17      0.0450      0.0992      0.3773       8.965      21.731       5.128                                                                          
        36.9        0.21      0.0582      0.0973      0.3575       8.496      20.594       5.029                                                                          
        44.3        0.26      0.0742      0.1003      0.3470       8.247      19.991       5.184                                                                          
        51.6        0.30      0.0909      0.1011      0.3334       7.922      19.202       5.227                                                                          
        59.0        0.34      0.1117      0.1026      0.3148       7.480      18.132       5.307                                                                          
        66.4        0.39      0.1345      0.1043      0.2988       7.100      17.212       5.393                                                                          
        73.8        0.43      0.1612      0.1064      0.2826       6.715      16.278       5.503                                                                          
        81.2        0.47      0.1967      0.1093      0.2618       6.220      15.079       5.652                                                                          
        88.5        0.51      0.2424      0.1129      0.2392       5.685      13.781       5.837                                                                          
        95.9        0.56      0.3108      0.1159      0.2076       4.933      11.959       5.995                                                                          
       103.3        0.60      0.3908      0.1219      0.1870       4.443      10.770       6.303                                                                          
       110.7        0.64      0.4717      0.1250      0.1702       4.045       9.806       6.465                                                                          
       118.1        0.68      0.5786      0.1268      0.1501       3.568       8.648       6.557                                                                          
       125.4        0.73      0.6804      0.1229      0.1315       3.124       7.572       6.354                                                                          
       132.8        0.77      0.7708      0.1167      0.1167       2.774       6.724       6.036                                                                          
       140.2        0.81      0.7989      0.1081      0.1100       2.615       6.338       5.587                                                                          
       147.6        0.86      0.8182      0.0987      0.1033       2.455       5.951       5.104                                                                          
       154.9        0.90      0.8360      0.0891      0.0958       2.276       5.518       4.606                                                                          
       162.3        0.94      0.8520      0.0791      0.0874       2.078       5.037       4.090                                                                          
       169.7        0.98      0.8630      0.0688      0.0785       1.865       4.522       3.557                                                                          
       177.1        1.03      0.8710      0.0583      0.0688       1.635       3.963       3.016                                                                          
       184.5        1.07      0.8723      0.0476      0.0584       1.388       3.365       2.461                                                                          
       191.8        1.11      0.8623      0.0365      0.0472       1.121       2.717       1.889                                                                          
       199.2        1.16      0.8263      0.0250      0.0350       0.833       2.018       1.295                                                                          
       206.6        1.20      0.6944      0.0129      0.0223       0.530       1.284       0.668                                                                          
       214.0        1.24      0.0027      0.0000      0.0099       0.234       0.567       0.001                                                                          
                                                                                                                                                                          
                                                                                                                                                                          
                                                                                                                                                                          
         PROP RPM =      27000                                                                                                                                            
                                                                                                                                                                          
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust                                                                         
       (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf)                                                                         
         0.0        0.00      0.0000      0.0876      0.5764      15.339      35.805       4.884                                                                          
         7.7        0.04      0.0086      0.0947      0.4731      12.590      29.388       5.279                                                                          
        15.3        0.09      0.0184      0.0949      0.4406      11.725      27.370       5.290                                                                          
        23.0        0.13      0.0272      0.0940      0.4442      11.821      27.592       5.243                                                                          
        30.6        0.17      0.0391      0.0949      0.4162      11.075      25.853       5.293                                                                          
        38.3        0.21      0.0502      0.0923      0.3938      10.479      24.461       5.149                                                                          
        46.0        0.26      0.0679      0.0945      0.3573       9.509      22.197       5.269                                                                          
        53.6        0.30      0.0819      0.0977      0.3573       9.508      22.195       5.448                                                                          
        61.3        0.34      0.0992      0.0982      0.3389       9.019      21.053       5.476                                                                          
        69.0        0.39      0.1204      0.1009      0.3227       8.588      20.047       5.625                                                                          
        76.6        0.43      0.1450      0.1031      0.3046       8.105      18.920       5.751                                                                          
        84.3        0.47      0.1768      0.1062      0.2828       7.525      17.565       5.920                                                                          
        91.9        0.51      0.2183      0.1100      0.2587       6.885      16.072       6.132                                                                          
        99.6        0.56      0.2709      0.1143      0.2348       6.247      14.583       6.371                                                                          
       107.3        0.60      0.3461      0.1195      0.2070       5.508      12.858       6.665                                                                          
       114.9        0.64      0.4319      0.1246      0.1852       4.929      11.506       6.947                                                                          
       122.6        0.68      0.5264      0.1293      0.1683       4.479      10.455       7.212                                                                          
       130.3        0.73      0.6273      0.1278      0.1483       3.947       9.212       7.127                                                                          
       137.9        0.77      0.7062      0.1213      0.1324       3.523       8.223       6.765                                                                          
       145.6        0.81      0.7376      0.1121      0.1236       3.289       7.678       6.249                                                                          
       153.2        0.86      0.7595      0.1021      0.1151       3.064       7.153       5.696                                                                          
       160.9        0.90      0.7765      0.0921      0.1066       2.838       6.624       5.135                                                                          
       168.6        0.94      0.8263      0.0813      0.0926       2.466       5.755       4.532                                                                          
       176.2        0.98      0.8644      0.0706      0.0804       2.139       4.993       3.935                                                                          
       183.9        1.03      0.8724      0.0599      0.0705       1.876       4.379       3.337                                                                          
       191.5        1.07      0.8743      0.0488      0.0598       1.590       3.712       2.722                                                                          
       199.2        1.11      0.8646      0.0373      0.0480       1.278       2.983       2.080                                                                          
       206.9        1.16      0.8227      0.0253      0.0355       0.944       2.204       1.408                                                                          
       214.5        1.20      0.6639      0.0124      0.0224       0.597       1.393       0.692                                                                          
       222.2        1.24     -0.0427     -0.0003      0.0097       0.257       0.600      -0.018                                                                          
                                                                                                                                                                          
                                                                                                                                                                          
                                                                                                                                                                          
